Order_ID,Event_Name,Event_Date,First_Name,Last_Name,Email,Postcode,Ticket_Type,Quantity,Ticket_Price,Purchase_Date,Attendance_Status
EVB-PC-679176,Hamlet,2026-11-01,Chloe,Thomas,chloe.thomas50@outlook.com,TQ4 5 ZM,General Admission,1,25.11,2026-08-08 13:59:59.999997,Partial
EVB-PC-367992,Hamlet,2026-11-01,Amelia,Cooper,amelia.cooper96@outlook.com,TQ4 9 LU,General Admission,2,25.11,2026-09-10 13:00:00.000003,Partial
EVB-PC-379745,Hamlet,2026-11-01,Alice,Wilson,alice.wilson15@icloud.com,PL6 7 MW,General Admission,1,25.11,2026-10-15 19:59:59.999997,Partial
EVB-PC-831142,Hamlet,2026-11-01,Emily,Scott,emily.scott91@gmail.com,PL12 7 QI,General Admission,2,25.11,2026-08-08 13:00:00.000003,Partial
EVB-PC-749555,Hamlet,2026-11-01,Jessica,Bennett,jessica.bennett74@yahoo.co.uk,PL7 1 SL,General Admission,1,25.11,2026-08-25 16:00:00.000003,Partial
EVB-PC-107923,Hamlet,2026-11-01,Alfie,Turner,alfie.turner14@outlook.com,PL9 4 IP,General Admission,1,25.11,2026-10-13 16:59:59.999997,Partial
EVB-PC-120050,Hamlet,2026-11-01,James,Baker,james.baker19@icloud.com,PL7 5 DB,General Admission,2,25.11,2026-10-09 16:00:00.000003,Partial
EVB-PC-557129,Hamlet,2026-11-01,Chloe,Bell,chloe.bell50@hotmail.co.uk,PL6 5 PR,General Admission,1,25.11,2026-09-10 15:00,Partial
EVB-PC-488131,Hamlet,2026-11-01,Evie,White,evie.white47@gmail.com,PL9 6 HO,General Admission,1,25.11,2026-10-31 09:00,Partial
EVB-PC-994321,Hamlet,2026-11-01,Lucas,Baker,lucas.baker94@icloud.com,PL4 4 FD,General Admission,1,25.11,2026-09-23 16:00:00.000003,Partial
EVB-PC-600827,Hamlet,2026-11-01,Chloe,King,chloe.king2@icloud.com,TR1 9 YH,General Admission,2,25.11,2026-08-18 10:00:00.000003,Partial
