Order_ID,Event_Name,Event_Date,First_Name,Last_Name,Email,Postcode,Ticket_Type,Quantity,Ticket_Price,Purchase_Date,Attendance_Status
EVB-PC-840720,Comedy Performance,2026-12-07,Grace,Perry,grace.perry61@outlook.com,PL4 5 YZ,General Admission,1,16.31,2026-10-18 12:00,Partial
EVB-PC-697480,Comedy Performance,2026-12-07,Lucy,Ahmed,lucy.ahmed51@yahoo.co.uk,TR7 4 SI,General Admission,1,16.31,2026-10-19 16:00:00.000003,Partial
EVB-PC-631284,Comedy Performance,2026-12-07,Megan,Ward,megan.ward19@icloud.com,TQ12 4 RX,General Admission,3,16.31,2026-10-31 19:59:59.999997,Partial
EVB-PC-169571,Comedy Performance,2026-12-07,Evie,Thomas,evie.thomas29@icloud.com,TR7 7 FE,General Admission,2,16.31,2026-10-02 13:59:59.999997,Partial
EVB-PC-630655,Comedy Performance,2026-12-07,Phoebe,Taylor,phoebe.taylor35@gmail.com,PL6 3 TV,General Admission,1,16.31,2026-11-03 13:59:59.999997,Partial
EVB-PC-504071,Comedy Performance,2026-12-07,Joshua,Bennett,joshua.bennett60@icloud.com,PL1 9 VK,General Admission,1,16.31,2026-11-26 07:59:59.999997,Partial
EVB-PC-336745,Comedy Performance,2026-12-07,Charlie,Patel,charlie.patel78@icloud.com,TQ12 7 ST,General Admission,1,16.31,2026-10-24 16:59:59.999997,Partial
EVB-PC-607421,Comedy Performance,2026-12-07,George,Roberts,george.roberts50@outlook.com,PL9 2 KJ,General Admission,1,16.31,2026-11-24 16:00:00.000003,Partial
EVB-PC-413500,Comedy Performance,2026-12-07,Lily,Ward,lily.ward95@icloud.com,PL1 6 MI,General Admission,2,16.31,2026-09-12 18:00,Partial
EVB-PC-585986,Comedy Performance,2026-12-07,Max,Davies,max.davies31@yahoo.co.uk,TA1 9 DZ,General Admission,1,16.31,2026-10-26 19:59:59.999997,Partial
EVB-PC-272383,Comedy Performance,2026-12-07,Sophie,Morgan,sophie.morgan64@outlook.com,PL3 8 YS,General Admission,1,16.31,2026-11-05 10:59:59.999997,Partial
EVB-PC-589192,Comedy Performance,2026-12-07,Leo,White,leo.white2@yahoo.co.uk,PL4 3 CB,General Admission,3,16.31,2026-10-16 16:59:59.999997,Partial
EVB-PC-636448,Comedy Performance,2026-12-07,Leo,Ahmed,leo.ahmed29@icloud.com,PL4 5 RY,General Admission,2,16.31,2026-11-03 19:00:00.000003,Partial
EVB-PC-429145,Comedy Performance,2026-12-07,Lucy,Jackson,lucy.jackson9@yahoo.co.uk,PL3 5 OK,General Admission,1,16.31,2026-10-11 18:00,Partial
EVB-PC-317579,Comedy Performance,2026-12-07,Alice,Cooper,alice.cooper8@yahoo.co.uk,PL4 5 MW,General Admission,2,16.31,2026-10-29 07:59:59.999997,Partial
EVB-PC-624053,Comedy Performance,2026-12-07,Alfie,Collins,alfie.collins52@gmail.com,PL7 8 ZH,General Admission,2,16.31,2026-09-29 09:00,Partial
EVB-PC-880124,Comedy Performance,2026-12-07,Olivia,Clarke,olivia.clarke94@gmail.com,PL9 7 JC,General Admission,1,16.31,2026-09-23 13:59:59.999997,Partial
EVB-PC-734918,Comedy Performance,2026-12-07,Megan,King,megan.king68@hotmail.co.uk,PL3 9 BX,General Admission,4,16.31,2026-09-23 15:00,Partial
EVB-PC-617680,Comedy Performance,2026-12-07,Joshua,Williams,joshua.williams65@hotmail.co.uk,TQ1 6 BE,General Admission,1,16.31,2026-11-13 16:59:59.999997,Partial
EVB-PC-956826,Comedy Performance,2026-12-07,Jessica,Baker,jessica.baker10@hotmail.co.uk,PL4 1 ZG,General Admission,1,16.31,2026-09-08 12:00,Partial
EVB-PC-834589,Comedy Performance,2026-12-07,Chloe,Martin,chloe.martin46@hotmail.co.uk,PL9 8 QV,General Admission,2,16.31,2026-10-02 13:00:00.000003,Partial
EVB-PC-406088,Comedy Performance,2026-12-07,Leo,Patel,leo.patel90@hotmail.co.uk,PL9 6 MW,General Admission,2,16.31,2026-11-25 19:59:59.999997,Partial
EVB-PC-748512,Comedy Performance,2026-12-07,Ruby,Murphy,ruby.murphy72@gmail.com,PL6 9 VM,General Admission,2,16.31,2026-10-06 10:00:00.000003,Partial
EVB-PC-620854,Comedy Performance,2026-12-07,Amelia,Williams,amelia.williams52@outlook.com,PL6 4 WD,General Admission,2,16.31,2026-10-21 15:00,Partial
EVB-PC-824457,Comedy Performance,2026-12-07,Daniel,Taylor,daniel.taylor45@hotmail.co.uk,PL14 5 TI,General Admission,1,16.31,2026-09-28 13:59:59.999997,Partial
