Order_ID,Event_Name,Event_Date,First_Name,Last_Name,Email,Postcode,Ticket_Type,Quantity,Ticket_Price,Purchase_Date,Attendance_Status
EVB-PC-587751,Theatre Night,2026-03-03,Max,Perry,max.perry54@icloud.com,PL19 5 BV,General Admission,1,16.51,2026-01-06 09:00,Partial
EVB-PC-632464,Theatre Night,2026-03-03,Grace,Allen,grace.allen64@hotmail.co.uk,PL7 5 OF,General Admission,2,16.51,2025-12-06 16:00:00.000003,Partial
EVB-PC-577984,Theatre Night,2026-03-03,Emma,Young,emma.young1@yahoo.co.uk,EX2 9 QA,General Admission,1,16.51,2026-02-28 13:59:59.999997,Partial
EVB-PC-902145,Theatre Night,2026-03-03,Harry,Harris,harry.harris57@yahoo.co.uk,PL4 3 FX,General Admission,1,16.51,2025-12-18 16:59:59.999997,Partial
EVB-PC-488089,Theatre Night,2026-03-03,Max,Jackson,max.jackson59@icloud.com,TA6 7 MY,General Admission,1,16.51,2026-01-12 13:00:00.000003,Partial
EVB-PC-677440,Theatre Night,2026-03-03,William,Young,william.young88@yahoo.co.uk,PL9 3 LO,General Admission,2,16.51,2026-02-03 13:00:00.000003,Partial
EVB-PC-496770,Theatre Night,2026-03-03,Olivia,Morgan,olivia.morgan41@icloud.com,PL2 8 BA,General Admission,1,16.51,2026-01-12 15:00,Partial
EVB-PC-719786,Theatre Night,2026-03-03,Jacob,Perry,jacob.perry19@outlook.com,PL3 6 FV,General Admission,1,16.51,2026-02-11 13:00:00.000003,Partial
EVB-PC-732686,Theatre Night,2026-03-03,Olivia,Green,olivia.green97@outlook.com,TA6 7 DZ,General Admission,1,16.51,2026-01-03 09:00,Partial
EVB-PC-190618,Theatre Night,2026-03-03,Grace,Hill,grace.hill53@icloud.com,PL6 3 ML,General Admission,1,16.51,2026-01-31 13:59:59.999997,Partial
EVB-PC-487503,Theatre Night,2026-03-03,Evie,Cooper,evie.cooper8@hotmail.co.uk,PL1 9 EF,General Admission,1,16.51,2026-01-11 18:00,Partial
EVB-PC-942487,Theatre Night,2026-03-03,George,Ward,george.ward91@icloud.com,PL6 6 UG,General Admission,2,16.51,2025-12-13 19:59:59.999997,Partial
EVB-PC-930964,Theatre Night,2026-03-03,William,Perry,william.perry92@icloud.com,PL9 8 JZ,General Admission,4,16.51,2026-01-10 16:59:59.999997,Partial
EVB-PC-617818,Theatre Night,2026-03-03,Oliver,Turner,oliver.turner85@hotmail.co.uk,EX4 3 PO,General Admission,1,16.51,2026-02-03 16:59:59.999997,Partial
EVB-PC-617637,Theatre Night,2026-03-03,Henry,Ahmed,henry.ahmed46@gmail.com,PL4 2 BR,General Admission,1,16.51,2026-02-23 16:59:59.999997,Partial
EVB-PC-170630,Theatre Night,2026-03-03,Harry,Bennett,harry.bennett59@gmail.com,EX2 1 ZI,General Admission,1,16.51,2026-01-31 18:00,Partial
EVB-PC-998148,Theatre Night,2026-03-03,William,Johnson,william.johnson35@hotmail.co.uk,PL3 6 MY,General Admission,1,16.51,2026-02-27 13:00:00.000003,Partial
EVB-PC-896395,Theatre Night,2026-03-03,Charlie,Ahmed,charlie.ahmed67@gmail.com,PL4 4 MV,General Admission,2,16.51,2026-01-23 10:59:59.999997,Partial
EVB-PC-316399,Theatre Night,2026-03-03,Freya,Green,freya.green75@outlook.com,TQ2 8 MN,General Admission,3,16.51,2026-02-28 16:59:59.999997,Partial
EVB-PC-829456,Theatre Night,2026-03-03,Olivia,Clarke,olivia.clarke94@gmail.com,PL9 7 JC,General Admission,1,16.51,2026-02-15 09:00,Partial
EVB-PC-782502,Theatre Night,2026-03-03,Emily,Wood,emily.wood41@outlook.com,PL3 1 OF,General Admission,1,16.51,2025-12-04 13:00:00.000003,Partial
EVB-PC-210831,Theatre Night,2026-03-03,Ruby,Turner,ruby.turner6@yahoo.co.uk,PL5 4 QE,General Admission,1,16.51,2026-01-09 13:00:00.000003,Partial
